X.chr	start	end	gene_id	gene.name	mean	percentile
chr6	26285637	26285638	ENSG00000158406.4	H4C8	2.35857238799476e-17	0.79140709977257
chr6	26224198	26224199	ENSG00000274750.2	H3C6	2.35857238799476e-17	0.79140709977257
chr6	26216974	26216975	ENSG00000277075.2	H2AC8	2.35857238799476e-17	0.79140709977257
chr6	26216691	26216692	ENSG00000273802.2	H2BC8	2.35857238799476e-17	0.79140709977257
chr6	26158145	26158146	ENSG00000158373.8	H2BC5	2.35857238799476e-17	0.79140709977257
chr6	26124144	26124145	ENSG00000180573.9	H2AC6	2.35857238799476e-17	0.79140709977257
chr6	26123925	26123926	ENSG00000180596.7	H2BC4	2.35857238799476e-17	0.79140709977257
chr6	26087280	26087281	ENSG00000010704.18	HFE	2.35857238799476e-17	0.79140709977257
chr6	26056427	26056428	ENSG00000187837.3	H1-2	2.35857238799476e-17	0.79140709977257
chr6	25962801	25962802	ENSG00000112343.10	TRIM38	2.35857238799476e-17	0.79140709977257
chr6	25279077	25279078	ENSG00000079691.17	CARMIL1	2.35857238799476e-17	0.79140709977257
chr6	25166554	25166555	ENSG00000168405.15	CMAHP	2.35857238799476e-17	0.79140709977257
chr6	24976418	24976419	ENSG00000214975.4	PPIAP29	2.35857238799476e-17	0.79140709977257
chr6	24936051	24936052	ENSG00000111913.17	RIPOR2	2.35857238799476e-17	0.79140709977257
chr6	24774930	24774931	ENSG00000112312.9	GMNN	2.35857238799476e-17	0.79140709977257
chr6	24720835	24720836	ENSG00000112308.12	C6orf62	2.35857238799476e-17	0.79140709977257
chr6	24667034	24667035	ENSG00000112304.10	ACOT13	2.35857238799476e-17	0.79140709977257
chr6	24667032	24667033	ENSG00000111802.13	TDP2	2.35857238799476e-17	0.79140709977257
chr6	24494851	24494852	ENSG00000112294.12	ALDH5A1	2.35857238799476e-17	0.79140709977257
chr6	24489621	24489622	ENSG00000112293.14	GPLD1	2.35857238799476e-17	0.79140709977257
chr6	24402907	24402908	ENSG00000124532.14	MRS2	2.35857238799476e-17	0.79140709977257
chr6	21664771	21664772	ENSG00000272168.6	CASC15	2.35857238799476e-17	0.79140709977257
chr6	21592767	21592768	ENSG00000124766.6	SOX4	2.35857238799476e-17	0.79140709977257
chr6	20534456	20534457	ENSG00000145996.11	CDKAL1	2.35857238799476e-17	0.79140709977257
chr6	20401905	20401906	ENSG00000112242.14	E2F3	2.35857238799476e-17	0.79140709977257
chr6	20212398	20212399	ENSG00000172197.10	MBOAT1	2.35857238799476e-17	0.79140709977257
chr6	19839079	19839080	ENSG00000228412.7	LNC-LBCS	2.35857238799476e-17	0.79140709977257
chr6	19837385	19837386	ENSG00000172201.11	ID4	2.35857238799476e-17	0.79140709977257
chr6	18387349	18387350	ENSG00000137393.9	RNF144B	2.35857238799476e-17	0.79140709977257
chr6	18264822	18264823	ENSG00000124795.14	DEK	2.35857238799476e-17	0.79140709977257
chr6	18155328	18155329	ENSG00000165097.13	KDM1B	2.35857238799476e-17	0.79140709977257
chr6	18155073	18155074	ENSG00000137364.4	TPMT	2.35857238799476e-17	0.79140709977257
chr6	18122686	18122687	ENSG00000187566.5	NHLRC1	2.35857238799476e-17	0.79140709977257
chr6	17987622	17987623	ENSG00000137177.19	KIF13A	2.35857238799476e-17	0.79140709977257
chr6	17706256	17706257	ENSG00000272269.1	NUP153-AS1	2.35857238799476e-17	0.79140709977257
chr6	17688617	17688618	ENSG00000124789.11	NUP153	2.35857238799476e-17	0.79140709977257
chr6	17600354	17600355	ENSG00000137414.5	FAM8A1	2.35857238799476e-17	0.79140709977257
chr6	17393215	17393216	ENSG00000112186.11	CAP2	2.35857238799476e-17	0.79140709977257
chr6	17281345	17281346	ENSG00000112183.14	RBM24	2.35857238799476e-17	0.79140709977257
chr6	16761490	16761491	ENSG00000124788.17	ATXN1	2.35857238799476e-17	0.79140709977257
chr6	16761137	16761138	ENSG00000229931.1	ATXN1-AS1	2.35857238799476e-17	0.79140709977257
chr6	16238579	16238580	ENSG00000137198.9	GMPR	2.35857238799476e-17	0.79140709977257
chr6	16129124	16129125	ENSG00000007944.14	MYLIP	2.35857238799476e-17	0.79140709977257
chr6	15663057	15663058	ENSG00000047579.19	DTNBP1	2.35857238799476e-17	0.79140709977257
chr6	15246295	15246296	ENSG00000008083.13	JARID2	2.35857238799476e-17	0.79140709977257
chr6	14117255	14117256	ENSG00000112149.9	CD83	2.35857238799476e-17	0.79140709977257
chr6	13814567	13814568	ENSG00000050393.11	MCUR1	2.35857238799476e-17	0.79140709977257
chr6	13711563	13711564	ENSG00000010017.12	RANBP9	2.35857238799476e-17	0.79140709977257
chr6	13615326	13615327	ENSG00000225921.6	NOL7	2.35857238799476e-17	0.79140709977257
chr6	13574528	13574529	ENSG00000124523.15	SIRT5	2.35857238799476e-17	0.79140709977257
chr6	13487661	13487662	ENSG00000145990.10	GFOD1	2.35857238799476e-17	0.79140709977257
chr6	13328582	13328583	ENSG00000145979.17	TBC1D7	2.35857238799476e-17	0.79140709977257
chr6	12716804	12716805	ENSG00000112137.17	PHACTR1	2.35857238799476e-17	0.79140709977257
chr6	12514109	12514110	ENSG00000212802.4	RPL15P3	2.35857238799476e-17	0.79140709977257
chr6	12290362	12290363	ENSG00000078401.6	EDN1	2.35857238799476e-17	0.79140709977257
chr6	12008856	12008857	ENSG00000095951.16	HIVEP1	2.35857238799476e-17	0.79140709977257
chr6	11807045	11807046	ENSG00000111863.12	ADTRP	2.35857238799476e-17	0.79140709977257
chr6	11538277	11538278	ENSG00000205269.5	TMEM170B	2.35857238799476e-17	0.79140709977257
chr6	11382347	11382348	ENSG00000111859.16	NEDD9	2.35857238799476e-17	0.79140709977257
chr6	11094032	11094033	ENSG00000224531.5	SMIM13	2.35857238799476e-17	0.79140709977257
chr6	10886830	10886831	ENSG00000153157.12	SYCP2L	2.35857238799476e-17	0.79140709977257
chr6	10838552	10838553	ENSG00000111837.11	MAK	2.35857238799476e-17	0.79140709977257
chr6	10747758	10747759	ENSG00000137210.13	TMEM14B	2.35857238799476e-17	0.79140709977257
chr6	10747662	10747663	ENSG00000272097.1	TMEM14B-DT	2.35857238799476e-17	0.79140709977257
chr6	10722914	10722915	ENSG00000111843.13	TMEM14C	2.35857238799476e-17	0.79140709977257
chr6	10694694	10694695	ENSG00000111845.4	PAK1IP1	2.35857238799476e-17	0.79140709977257
chr6	10492222	10492223	ENSG00000111846.16	GCNT2	2.35857238799476e-17	0.79140709977257
chr6	10419658	10419659	ENSG00000137203.10	TFAP2A	2.35857238799476e-17	0.79140709977257
chr6	8435482	8435483	ENSG00000124786.9	SLC35B3	2.35857238799476e-17	0.79140709977257
chr6	8102577	8102578	ENSG00000124802.11	EEF1E1	2.35857238799476e-17	0.79140709977257
chr6	8064413	8064414	ENSG00000188428.19	BLOC1S5	2.35857238799476e-17	0.79140709977257
chr6	7910813	7910814	ENSG00000239264.8	TXNDC5	2.35857238799476e-17	0.79140709977257
chr6	7726796	7726797	ENSG00000153162.8	BMP6	2.35857238799476e-17	0.79140709977257
chr6	7590198	7590199	ENSG00000168566.12	SNRNP48	2.35857238799476e-17	0.79140709977257
chr6	7541574	7541575	ENSG00000096696.13	DSP	2.35857238799476e-17	0.79140709977257
chr6	7389743	7389744	ENSG00000124784.8	RIOK1	2.35857238799476e-17	0.79140709977257
chr6	7347445	7347446	ENSG00000124783.12	SSR1	2.35857238799476e-17	0.79140709977257
chr6	7107596	7107597	ENSG00000124782.19	RREB1	2.35857238799476e-17	0.79140709977257
chr6	6588107	6588108	ENSG00000112799.8	LY86	2.35857238799476e-17	0.79140709977257
chr6	6321012	6321013	ENSG00000124491.15	F13A1	2.35857238799476e-17	0.79140709977257
chr6	6007604	6007605	ENSG00000124785.8	NRN1	2.35857238799476e-17	0.79140709977257
chr6	5261043	5261044	ENSG00000145982.11	FARS2	2.35857238799476e-17	0.79140709977257
chr6	5260938	5260939	ENSG00000214113.10	LYRM4	2.35857238799476e-17	0.79140709977257
chr6	5084580	5084581	ENSG00000219607.3	PPP1R3G	2.35857238799476e-17	0.79140709977257
chr6	5029971	5029972	ENSG00000272142.1	LYRM4-AS1	2.35857238799476e-17	0.79140709977257
chr6	5004062	5004063	ENSG00000124787.13	RPP40	2.35857238799476e-17	0.79140709977257
chr6	4706158	4706159	ENSG00000153046.17	CDYL	2.35857238799476e-17	0.79140709977257
chr6	4135596	4135597	ENSG00000198721.12	ECI2	2.35857238799476e-17	0.79140709977257
chr6	4079221	4079222	ENSG00000185689.15	C6orf201	2.35857238799476e-17	0.79140709977257
chr6	4021266	4021267	ENSG00000112739.16	PRPF4B	2.35857238799476e-17	0.79140709977257
chr6	3849385	3849386	ENSG00000145945.5	FAM50B	2.35857238799476e-17	0.79140709977257
chr6	3739160	3739161	ENSG00000168994.13	PXDC1	2.35857238799476e-17	0.79140709977257
chr6	3457021	3457022	ENSG00000137266.14	SLC22A23	2.35857238799476e-17	0.79140709977257
chr6	3231402	3231403	ENSG00000180822.11	PSMG4	2.35857238799476e-17	0.79140709977257
chr6	3227734	3227735	ENSG00000137285.9	TUBB2B	2.35857238799476e-17	0.79140709977257
chr6	3157525	3157526	ENSG00000137267.5	TUBB2A	2.35857238799476e-17	0.79140709977257
chr6	3118373	3118374	ENSG00000137274.12	BPHL	2.35857238799476e-17	0.79140709977257
chr6	3063990	3063991	ENSG00000137275.13	RIPK1	2.35857238799476e-17	0.79140709977257
chr6	2993930	2993931	ENSG00000124588.19	NQO2	2.35857238799476e-17	0.79140709977257
chr6	2987966	2987967	ENSG00000244041.7	LINC01011	2.35857238799476e-17	0.79140709977257
chr6	2972164	2972165	ENSG00000124570.17	SERPINB6	2.35857238799476e-17	0.79140709977257
chr6	2903279	2903280	ENSG00000170542.5	SERPINB9	2.35857238799476e-17	0.79140709977257
chr6	2842005	2842006	ENSG00000021355.12	SERPINB1	2.35857238799476e-17	0.79140709977257
chr6	2765413	2765414	ENSG00000124535.15	WRNIP1	2.35857238799476e-17	0.79140709977257
chr6	2750965	2750966	ENSG00000145949.9	MYLK4	2.35857238799476e-17	0.79140709977257
chr6	2634602	2634603	ENSG00000164385.8	LINC01600	2.35857238799476e-17	0.79140709977257
chr6	2245747	2245748	ENSG00000250903.8	GMDS-DT	2.35857238799476e-17	0.79140709977257
chr6	2245691	2245692	ENSG00000112699.10	GMDS	2.35857238799476e-17	0.79140709977257
chr6	1609971	1609972	ENSG00000054598.6	FOXC1	2.35857238799476e-17	0.79140709977257
chr6	693110	693111	ENSG00000112685.13	EXOC2	2.35857238799476e-17	0.79140709977257
chr6	391738	391739	ENSG00000137265.14	IRF4	2.35857238799476e-17	0.79140709977257
chr6	291629	291630	ENSG00000112679.14	DUSP22	2.35857238799476e-17	0.79140709977257
chr5	181261211	181261212	ENSG00000248275.1	TRIM52-AS1	2.35857238799476e-17	0.79140709977257
chr5	181261117	181261118	ENSG00000183718.5	TRIM52	2.35857238799476e-17	0.79140709977257
chr5	181248095	181248096	ENSG00000204628.11	RACK1	2.35857238799476e-17	0.79140709977257
chr5	181246522	181246523	ENSG00000233937.6	CTC-338M12.4	2.35857238799476e-17	0.79140709977257
chr5	181222498	181222499	ENSG00000146063.19	TRIM41	2.35857238799476e-17	0.79140709977257
chr5	181205292	181205293	ENSG00000146054.17	TRIM7	2.35857238799476e-17	0.79140709977257
chr5	181040224	181040225	ENSG00000165810.16	BTNL9	2.35857238799476e-17	0.79140709977257
chr5	180861284	180861285	ENSG00000196670.13	ZFP62	2.35857238799476e-17	0.79140709977257
chr5	180831605	180831606	ENSG00000245060.6	LINC00847	2.35857238799476e-17	0.79140709977257
chr5	180831363	180831364	ENSG00000278970.1	HEIH	2.35857238799476e-17	0.79140709977257
chr5	180815651	180815652	ENSG00000131446.16	MGAT1	2.35857238799476e-17	0.79140709977257
chr5	180649623	180649624	ENSG00000037280.15	FLT4	2.35857238799476e-17	0.79140709977257
chr5	180494411	180494412	ENSG00000113300.11	CNOT6	2.35857238799476e-17	0.79140709977257
chr5	180353386	180353387	ENSG00000131459.12	GFPT2	2.35857238799476e-17	0.79140709977257
chr5	180292098	180292099	ENSG00000050748.17	MAPK9	2.35857238799476e-17	0.79140709977257
chr5	180072117	180072118	ENSG00000113269.13	RNF130	2.35857238799476e-17	0.79140709977257
chr5	179907858	179907859	ENSG00000197226.12	TBC1D9B	2.35857238799476e-17	0.79140709977257
chr5	179858886	179858887	ENSG00000161010.14	MRNIP	2.35857238799476e-17	0.79140709977257
chr5	179806933	179806934	ENSG00000161013.16	MGAT4B	2.35857238799476e-17	0.79140709977257
chr5	179806397	179806398	ENSG00000161011.19	SQSTM1	2.35857238799476e-17	0.79140709977257
chr5	179732849	179732850	ENSG00000161021.11	MAML1	2.35857238799476e-17	0.79140709977257
chr5	179698405	179698406	ENSG00000127022.14	CANX	2.35857238799476e-17	0.79140709977257
chr5	179679265	179679266	ENSG00000225051.5	HMGB3P22	2.35857238799476e-17	0.79140709977257
chr5	179634783	179634784	ENSG00000169045.17	HNRNPH1	2.35857238799476e-17	0.79140709977257
chr5	179603740	179603741	ENSG00000244945.1	RUFY1-AS1	2.35857238799476e-17	0.79140709977257
chr5	179550557	179550558	ENSG00000176783.14	RUFY1	2.35857238799476e-17	0.79140709977257
chr5	179345429	179345430	ENSG00000087116.14	ADAMTS2	2.35857238799476e-17	0.79140709977257
chr5	179060414	179060415	ENSG00000177932.6	ZNF354C	2.35857238799476e-17	0.79140709977257
chr5	179023751	179023752	ENSG00000234284.6	ZNF879	2.35857238799476e-17	0.79140709977257
chr5	178996205	178996206	ENSG00000113262.14	GRM6	2.35857238799476e-17	0.79140709977257
chr5	178941190	178941191	ENSG00000178187.7	ZNF454	2.35857238799476e-17	0.79140709977257
chr5	178895893	178895894	ENSG00000198939.7	ZFP2	2.35857238799476e-17	0.79140709977257
chr5	178859952	178859953	ENSG00000178338.10	ZNF354B	2.35857238799476e-17	0.79140709977257
chr5	178730701	178730702	ENSG00000169131.11	ZNF354A	2.35857238799476e-17	0.79140709977257
chr5	178627113	178627114	ENSG00000113240.12	CLK4	2.35857238799476e-17	0.79140709977257
chr5	178590554	178590555	ENSG00000050767.15	COL23A1	2.35857238799476e-17	0.79140709977257
chr5	178232789	178232790	ENSG00000175309.14	PHYKPL	2.35857238799476e-17	0.79140709977257
chr5	178204506	178204507	ENSG00000197451.11	HNRNPAB	2.35857238799476e-17	0.79140709977257
chr5	178153966	178153967	ENSG00000145912.8	NHP2	2.35857238799476e-17	0.79140709977257
chr5	178130995	178130996	ENSG00000145916.18	RMND5B	2.35857238799476e-17	0.79140709977257
chr5	178113442	178113443	ENSG00000145911.5	N4BP3	2.35857238799476e-17	0.79140709977257
chr5	177783397	177783398	ENSG00000170074.19	FAM153A	2.35857238799476e-17	0.79140709977257
chr5	177600099	177600100	ENSG00000027847.13	B4GALT7	2.35857238799476e-17	0.79140709977257
chr5	177592157	177592158	ENSG00000184840.11	TMED9	2.35857238799476e-17	0.79140709977257
chr5	177554540	177554541	ENSG00000146067.15	FAM193B	2.35857238799476e-17	0.79140709977257
chr5	177517468	177517469	ENSG00000183258.11	DDX41	2.35857238799476e-17	0.79140709977257
chr5	177511273	177511274	ENSG00000146094.13	DOK3	2.35857238799476e-17	0.79140709977257
chr5	177497600	177497601	ENSG00000196923.13	PDLIM7	2.35857238799476e-17	0.79140709977257
chr5	177474400	177474401	ENSG00000113758.13	DBN1	2.35857238799476e-17	0.79140709977257
chr5	177446444	177446445	ENSG00000131188.11	PRR7	2.35857238799476e-17	0.79140709977257
chr5	177409575	177409576	ENSG00000131187.9	F12	2.35857238799476e-17	0.79140709977257
chr5	177403203	177403204	ENSG00000198055.10	GRK6	2.35857238799476e-17	0.79140709977257
chr5	177357836	177357837	ENSG00000169220.17	RGS14	2.35857238799476e-17	0.79140709977257
chr5	177351851	177351852	ENSG00000169223.14	LMAN2	2.35857238799476e-17	0.79140709977257
chr5	177312756	177312757	ENSG00000213347.10	MXD3	2.35857238799476e-17	0.79140709977257
chr5	177303773	177303774	ENSG00000169230.9	PRELID1	2.35857238799476e-17	0.79140709977257
chr5	177303743	177303744	ENSG00000169228.13	RAB24	2.35857238799476e-17	0.79140709977257
chr5	177133078	177133079	ENSG00000165671.19	NSD1	2.35857238799476e-17	0.79140709977257
chr5	177086885	177086886	ENSG00000160867.14	FGFR4	2.35857238799476e-17	0.79140709977257
chr5	177051713	177051714	ENSG00000251666.1	ZNF346-IT1	2.35857238799476e-17	0.79140709977257
chr5	177022695	177022696	ENSG00000113761.11	ZNF346	2.35857238799476e-17	0.79140709977257
chr5	177022601	177022602	ENSG00000087206.16	UIMC1	2.35857238799476e-17	0.79140709977257
chr5	176899331	176899332	ENSG00000160883.10	HK3	2.35857238799476e-17	0.79140709977257
chr5	176647386	176647387	ENSG00000048140.17	TSPAN17	2.35857238799476e-17	0.79140709977257
chr5	176610132	176610133	ENSG00000169258.6	GPRIN1	2.35857238799476e-17	0.79140709977257
chr5	176538024	176538025	ENSG00000146083.11	RNF44	2.35857238799476e-17	0.79140709977257
chr5	176447627	176447628	ENSG00000113194.12	FAF2	2.35857238799476e-17	0.79140709977257
chr5	176416568	176416569	ENSG00000175416.12	CLTB	2.35857238799476e-17	0.79140709977257
chr5	176389330	176389331	ENSG00000146066.2	HIGD2A	2.35857238799476e-17	0.79140709977257
chr5	176388974	176388975	ENSG00000048162.20	NOP16	2.35857238799476e-17	0.79140709977257
chr5	176365467	176365468	ENSG00000175414.6	ARL10	2.35857238799476e-17	0.79140709977257
chr5	176361967	176361968	ENSG00000122203.14	KIAA1191	2.35857238799476e-17	0.79140709977257
chr5	176238366	176238367	ENSG00000170085.17	SIMC1	2.35857238799476e-17	0.79140709977257
chr5	176034679	176034680	ENSG00000051596.9	THOC3	2.35857238799476e-17	0.79140709977257
chr5	175658029	175658030	ENSG00000113749.7	HRH2	2.35857238799476e-17	0.79140709977257
chr5	175477061	175477062	ENSG00000164466.12	SFXN1	2.35857238799476e-17	0.79140709977257
chr5	174724532	174724533	ENSG00000120149.8	MSX2	2.35857238799476e-17	0.79140709977257
chr5	173888279	173888280	ENSG00000113742.12	CPEB4	2.35857238799476e-17	0.79140709977257
chr5	173616659	173616660	ENSG00000145919.10	BOD1	2.35857238799476e-17	0.79140709977257
chr5	173329502	173329503	ENSG00000113739.10	STC2	2.35857238799476e-17	0.79140709977257
chr5	173144577	173144578	ENSG00000113734.17	BNIP1	2.35857238799476e-17	0.79140709977257
chr5	173056351	173056352	ENSG00000164463.12	CREBRF	2.35857238799476e-17	0.79140709977257
chr5	172983756	172983757	ENSG00000113732.8	ATP6V0E1	2.35857238799476e-17	0.79140709977257
chr5	172958778	172958779	ENSG00000037241.7	RPL26L1	2.35857238799476e-17	0.79140709977257
chr5	172834274	172834275	ENSG00000113719.15	ERGIC1	2.35857238799476e-17	0.79140709977257
chr5	172771194	172771195	ENSG00000120129.5	DUSP1	2.35857238799476e-17	0.79140709977257
chr5	172641265	172641266	ENSG00000214357.8	NEURL1B	2.35857238799476e-17	0.79140709977257
chr5	172454522	172454523	ENSG00000174705.12	SH3PXD2B	2.35857238799476e-17	0.79140709977257
chr5	172284070	172284071	ENSG00000168246.5	UBTD2	2.35857238799476e-17	0.79140709977257
chr5	172188385	172188386	ENSG00000072786.12	STK10	2.35857238799476e-17	0.79140709977257
chr5	172006872	172006873	ENSG00000072803.17	FBXW11	2.35857238799476e-17	0.79140709977257
chr5	171419655	171419656	ENSG00000156427.7	FGF18	2.35857238799476e-17	0.79140709977257
chr5	171387115	171387116	ENSG00000181163.13	NPM1	2.35857238799476e-17	0.79140709977257
chr5	170861869	170861870	ENSG00000204764.13	RANBP17	2.35857238799476e-17	0.79140709977257
chr5	170389676	170389677	ENSG00000145936.8	KCNMB1	2.35857238799476e-17	0.79140709977257
chr5	170298226	170298227	ENSG00000043462.11	LCP2	2.35857238799476e-17	0.79140709977257
chr5	170232446	170232447	ENSG00000234511.8	C5orf58	2.35857238799476e-17	0.79140709977257
chr5	169637246	169637247	ENSG00000134516.15	DOCK2	2.35857238799476e-17	0.79140709977257
chr5	169583633	169583634	ENSG00000040275.16	SPDL1	2.35857238799476e-17	0.79140709977257
chr5	169301128	169301129	ENSG00000184347.14	SLIT3	2.35857238799476e-17	0.79140709977257
chr5	168616351	168616352	ENSG00000233913.7	RPL10P9	2.35857238799476e-17	0.79140709977257
chr5	168579599	168579600	ENSG00000120137.6	PANK3	2.35857238799476e-17	0.79140709977257
chr5	168486444	168486445	ENSG00000113643.8	RARS1	2.35857238799476e-17	0.79140709977257
chr5	168291650	168291651	ENSG00000113645.14	WWC1	2.35857238799476e-17	0.79140709977257
chr5	167284798	167284799	ENSG00000145934.16	TENM2	2.35857238799476e-17	0.79140709977257
chr5	163503113	163503114	ENSG00000038274.16	MAT2B	2.35857238799476e-17	0.79140709977257
chr5	163460139	163460140	ENSG00000170584.10	NUDCD2	2.35857238799476e-17	0.79140709977257
chr5	163437568	163437569	ENSG00000113328.18	CCNG1	2.35857238799476e-17	0.79140709977257
chr5	160421821	160421822	ENSG00000164611.12	PTTG1	2.35857238799476e-17	0.79140709977257
chr5	160421710	160421711	ENSG00000164609.9	SLU7	2.35857238799476e-17	0.79140709977257
chr5	160400096	160400097	ENSG00000221886.3	ZBED8	2.35857238799476e-17	0.79140709977257
chr5	160370640	160370641	ENSG00000145861.7	C1QTNF2	2.35857238799476e-17	0.79140709977257
chr5	160345395	160345396	ENSG00000135083.14	CCNJL	2.35857238799476e-17	0.79140709977257
chr5	160119422	160119423	ENSG00000170234.12	PWWP2A	2.35857238799476e-17	0.79140709977257
chr5	160009112	160009113	ENSG00000113312.10	TTC1	2.35857238799476e-17	0.79140709977257
chr5	159916782	159916783	ENSG00000170214.3	ADRA1B	2.35857238799476e-17	0.79140709977257
chr5	159263080	159263081	ENSG00000164332.7	UBLCP1	2.35857238799476e-17	0.79140709977257
chr5	159210052	159210053	ENSG00000145860.11	RNF145	2.35857238799476e-17	0.79140709977257
chr5	159100482	159100483	ENSG00000245812.2	LINC02202	2.35857238799476e-17	0.79140709977257
chr5	159099760	159099761	ENSG00000164330.16	EBF1	2.35857238799476e-17	0.79140709977257
chr5	157859174	157859175	ENSG00000113282.13	CLINT1	2.35857238799476e-17	0.79140709977257
chr5	157743694	157743695	ENSG00000155858.5	LSM11	2.35857238799476e-17	0.79140709977257
chr5	157731196	157731197	ENSG00000113272.13	THG1L	2.35857238799476e-17	0.79140709977257
chr5	157575774	157575775	ENSG00000135074.15	ADAM19	2.35857238799476e-17	0.79140709977257
chr5	157460078	157460079	ENSG00000172548.14	NIPAL4	2.35857238799476e-17	0.79140709977257
chr5	157266078	157266079	ENSG00000055163.19	CYFIP2	2.35857238799476e-17	0.79140709977257
chr5	157180825	157180826	ENSG00000113263.12	ITK	2.35857238799476e-17	0.79140709977257
chr5	157159018	157159019	ENSG00000155868.7	MED7	2.35857238799476e-17	0.79140709977257
chr5	157109713	157109714	ENSG00000135077.8	HAVCR2	2.35857238799476e-17	0.79140709977257
chr5	155870343	155870344	ENSG00000170624.13	SGCD	2.35857238799476e-17	0.79140709977257
chr5	154941069	154941070	ENSG00000082515.17	MRPL22	2.35857238799476e-17	0.79140709977257
chr5	154938208	154938209	ENSG00000082516.8	GEMIN5	2.35857238799476e-17	0.79140709977257
chr5	154859251	154859252	ENSG00000170271.10	FAXDC2	2.35857238799476e-17	0.79140709977257
chr5	154857552	154857553	ENSG00000155508.13	CNOT8	2.35857238799476e-17	0.79140709977257
chr5	154712901	154712902	ENSG00000155506.16	LARP1	2.35857238799476e-17	0.79140709977257
chr5	154445956	154445957	ENSG00000164576.11	SAP30L	2.35857238799476e-17	0.79140709977257
chr5	154445849	154445850	ENSG00000245275.7	SAP30L-AS1	2.35857238799476e-17	0.79140709977257
chr5	154190729	154190730	ENSG00000164574.15	GALNT10	2.35857238799476e-17	0.79140709977257
chr5	154038936	154038937	ENSG00000037749.11	MFAP3	2.35857238799476e-17	0.79140709977257
chr5	154038904	154038905	ENSG00000055147.18	FAM114A2	2.35857238799476e-17	0.79140709977257
chr5	153490267	153490268	ENSG00000155511.17	GRIA1	2.35857238799476e-17	0.79140709977257
chr5	151949570	151949571	ENSG00000254226.5	LINC01933	2.35857238799476e-17	0.79140709977257
chr5	151771044	151771045	ENSG00000145907.14	G3BP1	2.35857238799476e-17	0.79140709977257
chr5	151766377	151766378	ENSG00000213433.5	RPLP1P6	2.35857238799476e-17	0.79140709977257
chr5	151758778	151758779	ENSG00000177556.11	ATOX1	2.35857238799476e-17	0.79140709977257
chr5	151685229	151685230	ENSG00000113140.10	SPARC	2.35857238799476e-17	0.79140709977257
chr5	151676944	151676945	ENSG00000249035.6	CLMAT3	2.35857238799476e-17	0.79140709977257
chr5	151568943	151568944	ENSG00000086570.12	FAT2	2.35857238799476e-17	0.79140709977257
chr5	151437045	151437046	ENSG00000123643.12	SLC36A1	2.35857238799476e-17	0.79140709977257
chr5	151224144	151224145	ENSG00000198624.12	CCDC69	2.35857238799476e-17	0.79140709977257
chr5	151212149	151212150	ENSG00000196743.8	GM2A	2.35857238799476e-17	0.79140709977257
chr5	151093576	151093577	ENSG00000145901.14	TNIP1	2.35857238799476e-17	0.79140709977257
chr5	151020437	151020438	ENSG00000211445.11	GPX3	2.35857238799476e-17	0.79140709977257
chr5	150946288	150946289	ENSG00000197083.11	ZNF300P1	2.35857238799476e-17	0.79140709977257
chr5	150904982	150904983	ENSG00000145908.12	ZNF300	2.35857238799476e-17	0.79140709977257
chr5	150777945	150777946	ENSG00000256235.1	SMIM3	2.35857238799476e-17	0.79140709977257
chr5	150759108	150759109	ENSG00000132912.12	DCTN4	2.35857238799476e-17	0.79140709977257
chr5	150701106	150701107	ENSG00000086589.11	RBM22	2.35857238799476e-17	0.79140709977257
chr5	150660873	150660874	ENSG00000164591.13	MYOZ3	2.35857238799476e-17	0.79140709977257
chr5	150601079	150601080	ENSG00000171992.12	SYNPO	2.35857238799476e-17	0.79140709977257
chr5	150485817	150485818	ENSG00000070614.14	NDST1	2.35857238799476e-17	0.79140709977257
chr5	150449755	150449756	ENSG00000164587.11	RPS14	2.35857238799476e-17	0.79140709977257
chr5	150412928	150412929	ENSG00000019582.14	CD74	2.35857238799476e-17	0.79140709977257
chr5	150357638	150357639	ENSG00000070814.17	TCOF1	2.35857238799476e-17	0.79140709977257
chr5	150339306	150339307	ENSG00000183876.8	ARSI	2.35857238799476e-17	0.79140709977257
chr5	150290290	150290291	ENSG00000070808.15	CAMK2A	2.35857238799476e-17	0.79140709977257
chr5	150189956	150189957	ENSG00000011083.8	SLC6A7	2.35857238799476e-17	0.79140709977257
chr5	150155871	150155872	ENSG00000113721.13	PDGFRB	2.35857238799476e-17	0.79140709977257
chr5	150113371	150113372	ENSG00000182578.13	CSF1R	2.35857238799476e-17	0.79140709977257
chr5	150094301	150094302	ENSG00000214485.6	RPL7P1	2.35857238799476e-17	0.79140709977257
chr5	150001167	150001168	ENSG00000113716.12	HMGXB3	2.35857238799476e-17	0.79140709977257
chr5	150000319	150000320	ENSG00000164296.6	TIGD6	2.35857238799476e-17	0.79140709977257
chr5	149960736	149960737	ENSG00000155850.7	SLC26A2	2.35857238799476e-17	0.79140709977257
chr5	149730297	149730298	ENSG00000155846.16	PPARGC1B	2.35857238799476e-17	0.79140709977257
chr5	149551946	149551947	ENSG00000183111.11	ARHGEF37	2.35857238799476e-17	0.79140709977257
chr5	149551551	149551552	ENSG00000113712.17	CSNK1A1	2.35857238799476e-17	0.79140709977257
chr5	149406688	149406689	ENSG00000249669.9	CARMN	2.35857238799476e-17	0.79140709977257
chr5	149404201	149404202	ENSG00000127743.5	IL17B	2.35857238799476e-17	0.79140709977257
